,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,Point_o,origin_x,origin_y,Point_d,destination_x,destination_y
818,46426758,297095265,2020-10-29 15:06:22,,0 days 00:37:22.000000000,2020-10-29 15:43:44,,2242,818,POINT (4.8843078 52.3800908),4.8843078,52.3800908,POINT (4.8633628 52.3708773),4.8633628,52.3708773
1,46345192,46404332,2020-10-29 15:06:23,,0 days 00:56:10.000000000,2020-10-29 16:02:33,,3370,1,POINT (4.8562988 52.3622038),4.8562988,52.3622038,POINT (4.8862949 52.3753852),4.8862949,52.3753852
856,1595259768,297095265,2020-10-29 15:06:28,,0 days 01:49:09.000000000,2020-10-29 16:55:37,,6549,856,POINT (4.9397183 52.3617082),4.9397183,52.3617082,POINT (4.8633628 52.3708773),4.8633628,52.3708773
820,2311089625,1746135649,2020-10-29 15:06:30,,0 days 00:47:25.000000000,2020-10-29 15:53:55,,2845,820,POINT (4.863371 52.3637332),4.863371,52.3637332,POINT (4.8695782 52.3778074),4.8695782,52.3778074
138,46248312,46399461,2020-10-29 15:06:31,,0 days 02:30:50.000000000,2020-10-29 17:37:21,,9050,138,POINT (4.9460947 52.3402344),4.9460947,52.3402344,POINT (4.8559067 52.3744019),4.8559067,52.3744019
782,5275125804,46387468,2020-10-29 15:06:33,,0 days 01:00:49.000000000,2020-10-29 16:07:22,,3649,782,POINT (4.8862543 52.3576091),4.8862543,52.3576091,POINT (4.9026222 52.3719553),4.9026222,52.3719553
178,46393388,46436689,2020-10-29 15:06:34,,0 days 01:17:10.000000000,2020-10-29 16:23:44,,4630,178,POINT (4.9385854 52.3730929),4.9385854,52.3730929,POINT (4.887057 52.3821661),4.887057,52.3821661
729,46349438,46261111,2020-10-29 15:06:35,,0 days 01:38:47.000000000,2020-10-29 16:45:22,,5927,729,POINT (4.8670766 52.3632557),4.8670766,52.3632557,POINT (4.8077924 52.3429159),4.8077924,52.3429159
767,46379359,2311101884,2020-10-29 15:06:35,,0 days 01:25:03.000000000,2020-10-29 16:31:38,,5103,767,POINT (4.910849 52.3700934),4.910849,52.3700934,POINT (4.8711331 52.3668928),4.8711331,52.3668928
15,46323168,46373735,2020-10-29 15:06:36,,0 days 01:12:29.000000000,2020-10-29 16:19:05,,4349,15,POINT (4.8168001 52.357208),4.8168001,52.357208,POINT (4.8539793 52.3689931),4.8539793,52.3689931
474,46297397,2311168475,2020-10-29 15:06:38,,0 days 01:05:47.000000000,2020-10-29 16:12:25,,3947,474,POINT (4.8494758 52.351472),4.8494758,52.351472,POINT (4.8784248 52.3689313),4.8784248,52.3689313
995,46179021,46442778,2020-10-29 15:06:41,,0 days 02:04:21.000000000,2020-10-29 17:11:02,,7461,995,POINT (4.8897437 52.324914),4.8897437,52.324914,POINT (4.8889884 52.3836459),4.8889884,52.3836459
477,46403983,46369368,2020-10-29 15:06:43,,0 days 00:21:36.000000000,2020-10-29 15:28:19,,1296,477,POINT (4.8808602 52.3753017),4.8808602,52.3753017,POINT (4.8797423 52.3680835),4.8797423,52.3680835
965,46278800,46447092,2020-10-29 15:06:46,,0 days 02:10:09.000000000,2020-10-29 17:16:55,,7809,965,POINT (4.9210082 52.3467799),4.9210082,52.3467799,POINT (4.8698721 52.3846033),4.8698721,52.3846033
514,46431009,46431339,2020-10-29 15:06:49,,0 days 00:42:36.000000000,2020-10-29 15:49:25,,2556,514,POINT (4.7978828 52.3809498),4.7978828,52.3809498,POINT (4.8297285 52.3809622),4.8297285,52.3809622
363,1948695020,4625767593,2020-10-29 15:06:49,,0 days 02:35:44.000000000,2020-10-29 17:42:33,,9344,363,POINT (4.9443698 52.4024261),4.9443698,52.4024261,POINT (4.8706443 52.3825191),4.8706443,52.3825191
268,948303074,46287166,2020-10-29 15:06:53,,0 days 01:21:37.000000000,2020-10-29 16:28:30,,4897,268,POINT (4.9314345 52.3588216),4.9314345,52.3588216,POINT (4.8747537 52.3489477),4.8747537,52.3489477
655,46327862,46371106,2020-10-29 15:06:53,,0 days 01:47:36.000000000,2020-10-29 16:54:29,,6456,655,POINT (4.9213729 52.3583388),4.9213729,52.3583388,POINT (4.849055 52.3684576),4.849055,52.3684576
753,46438387,46448859,2020-10-29 15:07:02,,0 days 01:53:07.000000000,2020-10-29 17:00:09,,6787,753,POINT (4.7932207 52.3825247),4.7932207,52.3825247,POINT (4.8851687 52.3849032),4.8851687,52.3849032
978,46421375,46360150,2020-10-29 15:07:07,,0 days 00:59:18.000000000,2020-10-29 16:06:25,,3558,978,POINT (4.8751274 52.3790218),4.8751274,52.3790218,POINT (4.8390686 52.3658725),4.8390686,52.3658725
376,46318613,46416719,2020-10-29 15:07:08,,0 days 00:47:40.000000000,2020-10-29 15:54:48,,2860,376,POINT (4.8905434 52.3561768),4.8905434,52.3561768,POINT (4.886416 52.3780193),4.886416,52.3780193
627,46410991,46401323,2020-10-29 15:07:11,,0 days 00:26:17.000000000,2020-10-29 15:33:28,,1577,627,POINT (4.8787577 52.3767988),4.8787577,52.3767988,POINT (4.8882354 52.3747846),4.8882354,52.3747846
543,46421343,798909668,2020-10-29 15:07:17,,0 days 00:42:38.000000000,2020-10-29 15:49:55,,2558,543,POINT (4.85185 52.3789374),4.85185,52.3789374,POINT (4.8764631 52.3722702),4.8764631,52.3722702
951,431759963,4639694258,2020-10-29 15:07:25,,0 days 00:57:52.000000000,2020-10-29 16:05:17,,3472,951,POINT (4.8436525 52.3683116),4.8436525,52.3683116,POINT (4.8710048 52.3815183),4.8710048,52.3815183
184,46252247,46339660,2020-10-29 15:07:28,,0 days 00:51:46.000000000,2020-10-29 15:59:14,,3106,184,POINT (4.8535308 52.341193),4.8535308,52.341193,POINT (4.8651415 52.3609614),4.8651415,52.3609614
925,5833554542,4924402831,2020-10-29 15:07:34,,0 days 00:48:51.000000000,2020-10-29 15:56:25,,2931,925,POINT (4.8815819 52.3850697),4.8815819,52.3850697,POINT (4.8804591 52.3629861),4.8804591,52.3629861
373,46403876,46412243,2020-10-29 15:07:35,,0 days 00:27:30.000000000,2020-10-29 15:35:05,,1650,373,POINT (4.8786862 52.3752968),4.8786862,52.3752968,POINT (4.8607762 52.3771199),4.8607762,52.3771199
727,4836569772,46430142,2020-10-29 15:07:40,,0 days 01:41:12.000000000,2020-10-29 16:48:52,,6072,727,POINT (4.844283 52.3919267),4.844283,52.3919267,POINT (4.8812838 52.3807602),4.8812838,52.3807602
940,46258950,46331976,2020-10-29 15:07:43,,0 days 01:03:52.000000000,2020-10-29 16:11:35,,3832,940,POINT (4.8578827 52.3426127),4.8578827,52.3426127,POINT (4.8903539 52.3592932),4.8903539,52.3592932
68,46337685,46382875,2020-10-29 15:07:44,,0 days 01:01:59.000000000,2020-10-29 16:09:43,,3719,68,POINT (4.8261096 52.3604625),4.8261096,52.3604625,POINT (4.8633401 52.3707416),4.8633401,52.3707416
521,46404332,3214960374,2020-10-29 15:07:45,,0 days 00:17:35.000000000,2020-10-29 15:25:20,,1055,521,POINT (4.8862949 52.3753852),4.8862949,52.3753852,POINT (4.8849328 52.3670561),4.8849328,52.3670561
766,46441440,290970655,2020-10-29 15:07:46,,0 days 02:05:36.000000000,2020-10-29 17:13:22,,7536,766,POINT (4.8038258 52.3832191),4.8038258,52.3832191,POINT (4.8073666 52.3342421),4.8073666,52.3342421
304,46282968,46386137,2020-10-29 15:07:57,,0 days 01:07:09.000000000,2020-10-29 16:15:06,,4029,304,POINT (4.8475215 52.3478825),4.8475215,52.3478825,POINT (4.8732815 52.3715582),4.8732815,52.3715582
877,46373793,46343533,2020-10-29 15:08:00,,0 days 00:32:11.000000000,2020-10-29 15:40:11,,1931,877,POINT (4.8393462 52.3689908),4.8393462,52.3689908,POINT (4.850017 52.3617651),4.850017,52.3617651
165,46430144,3411610197,2020-10-29 15:08:04,,0 days 00:39:51.000000000,2020-10-29 15:47:55,,2391,165,POINT (4.887602 52.3807444),4.887602,52.3807444,POINT (4.8925102 52.3640294),4.8925102,52.3640294
961,3294946443,46351127,2020-10-29 15:08:08,,0 days 01:17:06.000000000,2020-10-29 16:25:14,,4626,961,POINT (4.8594714 52.3717215),4.8594714,52.3717215,POINT (4.90644 52.3636439),4.90644,52.3636439
437,1978358506,2691138239,2020-10-29 15:08:12,,0 days 00:55:33.000000000,2020-10-29 16:03:45,,3333,437,POINT (4.8636133 52.3532572),4.8636133,52.3532572,POINT (4.9049305 52.3562872),4.9049305,52.3562872
271,46426083,3780287880,2020-10-29 15:08:16,,0 days 01:35:48.000000000,2020-10-29 16:44:04,,5748,271,POINT (4.8341325 52.3798368),4.8341325,52.3798368,POINT (4.8916402 52.3662862),4.8916402,52.3662862
960,46426758,46444472,2020-10-29 15:08:21,,0 days 00:29:24.000000000,2020-10-29 15:37:45,,1764,960,POINT (4.8843078 52.3800908),4.8843078,52.3800908,POINT (4.8700867 52.384024),4.8700867,52.384024
336,5828012924,2303225759,2020-10-29 15:08:32,,0 days 00:17:27.000000000,2020-10-29 15:25:59,,1047,336,POINT (4.8777729 52.3763828),4.8777729,52.3763828,POINT (4.8687353 52.3796602),4.8687353,52.3796602
710,46479461,451946454,2020-10-29 15:08:34,,0 days 01:45:33.000000000,2020-10-29 16:54:07,,6333,710,POINT (4.8192045 52.3920612),4.8192045,52.3920612,POINT (4.8825992 52.3717496),4.8825992,52.3717496
931,46416652,6659123494,2020-10-29 15:08:36,,0 days 01:22:44.000000000,2020-10-29 16:31:20,,4964,931,POINT (4.8739264 52.3779704),4.8739264,52.3779704,POINT (4.90081 52.3445262),4.90081,52.3445262
98,46280038,46279858,2020-10-29 15:08:41,,0 days 01:08:43.000000000,2020-10-29 16:17:24,,4123,98,POINT (4.8141125 52.3470973),4.8141125,52.3470973,POINT (4.8578303 52.3471408),4.8578303,52.3471408
962,46407158,46284756,2020-10-29 15:08:43,,0 days 01:00:04.000000000,2020-10-29 16:08:47,,3604,962,POINT (4.8845821 52.3759691),4.8845821,52.3759691,POINT (4.8913951 52.3484366),4.8913951,52.3484366
865,46375178,46416652,2020-10-29 15:08:46,,0 days 01:12:51.000000000,2020-10-29 16:21:37,,4371,865,POINT (4.8999718 52.3693516),4.8999718,52.3693516,POINT (4.8739264 52.3779704),4.8739264,52.3779704
400,416986728,3185290447,2020-10-29 15:08:46,,0 days 02:24:36.000000000,2020-10-29 17:33:22,,8676,400,POINT (4.906131 52.402793),4.906131,52.402793,POINT (4.8758661 52.3722814),4.8758661,52.3722814
251,46438198,4625767491,2020-10-29 15:08:58,,0 days 01:26:09.000000000,2020-10-29 16:35:07,,5169,251,POINT (4.8064554 52.3824723),4.8064554,52.3824723,POINT (4.871805 52.3793529),4.871805,52.3793529
563,46356295,46434622,2020-10-29 15:09:03,,0 days 01:22:05.000000000,2020-10-29 16:31:08,,4925,563,POINT (4.8705795 52.3649166),4.8705795,52.3649166,POINT (4.825666 52.3816871),4.825666,52.3816871
716,46279223,5833554542,2020-10-29 15:09:07,,0 days 01:21:47.000000000,2020-10-29 16:30:54,,4907,716,POINT (4.8910969 52.3469512),4.8910969,52.3469512,POINT (4.8815819 52.3850697),4.8815819,52.3850697
277,46273959,46386982,2020-10-29 15:09:12,,0 days 00:58:55.000000000,2020-10-29 16:08:07,,3535,277,POINT (4.8819127 52.3457448),4.8819127,52.3457448,POINT (4.8741255 52.3717376),4.8741255,52.3717376
36,2311107799,282780481,2020-10-29 15:09:18,,0 days 00:16:53.000000000,2020-10-29 15:26:11,,1013,36,POINT (4.8744262 52.3638486),4.8744262,52.3638486,POINT (4.8747785 52.3570878),4.8747785,52.3570878
279,1978350904,46365411,2020-10-29 15:09:19,,0 days 00:49:55.000000000,2020-10-29 15:59:14,,2995,279,POINT (4.8702772 52.3559031),4.8702772,52.3559031,POINT (4.8620365 52.3672619),4.8620365,52.3672619
175,1089561299,46341176,2020-10-29 15:09:21,,0 days 02:13:07.000000000,2020-10-29 17:22:28,,7987,175,POINT (4.7803912 52.3593922),4.7803912,52.3593922,POINT (4.8844736 52.3612842),4.8844736,52.3612842
606,46312536,46398138,2020-10-29 15:09:22,,0 days 00:50:52.000000000,2020-10-29 16:00:14,,3052,606,POINT (4.8123985 52.3547237),4.8123985,52.3547237,POINT (4.8184343 52.3740084),4.8184343,52.3740084
458,46367561,6960846018,2020-10-29 15:09:23,,0 days 00:37:22.000000000,2020-10-29 15:46:45,,2242,458,POINT (4.8811403 52.3676822),4.8811403,52.3676822,POINT (4.8597881 52.3646865),4.8597881,52.3646865
497,301147958,46403983,2020-10-29 15:09:24,,0 days 02:28:22.000000000,2020-10-29 17:37:46,,8902,497,POINT (4.7941639 52.3404276),4.7941639,52.3404276,POINT (4.8808602 52.3753017),4.8808602,52.3753017
974,46294583,46382948,2020-10-29 15:09:24,,0 days 02:13:37.000000000,2020-10-29 17:23:01,,8017,974,POINT (4.7791962 52.3505904),4.7791962,52.3505904,POINT (4.8745029 52.370827),4.8745029,52.370827
597,283620541,46384717,2020-10-29 15:09:25,,0 days 01:55:22.000000000,2020-10-29 17:04:47,,6922,597,POINT (4.8030052 52.3427945),4.8030052,52.3427945,POINT (4.8596162 52.3715369),4.8596162,52.3715369
755,46411808,46340677,2020-10-29 15:09:26,,0 days 02:10:11.000000000,2020-10-29 17:19:37,,7811,755,POINT (4.9374124 52.3769516),4.9374124,52.3769516,POINT (4.8569758 52.3611891),4.8569758,52.3611891
894,46404705,4711946262,2020-10-29 15:09:29,,0 days 01:44:43.000000000,2020-10-29 16:54:12,,6283,894,POINT (4.8593733 52.3754549),4.8593733,52.3754549,POINT (4.9070173 52.3408676),4.9070173,52.3408676
902,46424805,2305669220,2020-10-29 15:09:40,,0 days 00:35:31.000000000,2020-10-29 15:45:11,,2131,902,POINT (4.8601727 52.3797313),4.8601727,52.3797313,POINT (4.8568806 52.3646071),4.8568806,52.3646071
216,46427652,46356679,2020-10-29 15:09:42,,0 days 00:37:57.000000000,2020-10-29 15:47:39,,2277,216,POINT (4.8842528 52.3802218),4.8842528,52.3802218,POINT (4.8786955 52.3650532),4.8786955,52.3650532
193,46389778,46365598,2020-10-29 15:09:48,,0 days 00:09:34.000000000,2020-10-29 15:19:22,,574,193,POINT (4.8845741 52.3723587),4.8845741,52.3723587,POINT (4.8842103 52.3672039),4.8842103,52.3672039
585,1976785520,46392332,2020-10-29 15:09:48,,0 days 01:10:35.000000000,2020-10-29 16:20:23,,4235,585,POINT (4.877361 52.3469207),4.877361,52.3469207,POINT (4.8489582 52.3727891),4.8489582,52.3727891
51,46327182,297096680,2020-10-29 15:09:53,,0 days 01:19:19.000000000,2020-10-29 16:29:12,,4759,51,POINT (4.9074481 52.3581743),4.9074481,52.3581743,POINT (4.8595911 52.3714597),4.8595911,52.3714597
840,46306704,6653192557,2020-10-29 15:10:00,,0 days 01:27:36.000000000,2020-10-29 16:37:36,,5256,840,POINT (4.9278104 52.3535494),4.9278104,52.3535494,POINT (4.8605322 52.346709),4.8605322,52.346709
154,46384186,46386984,2020-10-29 15:10:05,,0 days 00:25:07.000000000,2020-10-29 15:35:12,,1507,154,POINT (4.8768959 52.3711489),4.8768959,52.3711489,POINT (4.8791597 52.3717515),4.8791597,52.3717515
955,46359491,46355230,2020-10-29 15:10:05,,0 days 00:05:50.000000000,2020-10-29 15:15:55,,350,955,POINT (4.9004288 52.3658051),4.9004288,52.3658051,POINT (4.896074 52.3646317),4.896074,52.3646317
333,46503711,46386137,2020-10-29 15:10:06,,0 days 01:39:07.000000000,2020-10-29 16:49:13,,5947,333,POINT (4.8443443 52.3995571),4.8443443,52.3995571,POINT (4.8732815 52.3715582),4.8732815,52.3715582
96,46443014,46424528,2020-10-29 15:10:08,,0 days 00:25:57.000000000,2020-10-29 15:36:05,,1557,96,POINT (4.8604015 52.3836555),4.8604015,52.3836555,POINT (4.8692157 52.3797205),4.8692157,52.3797205
928,46324098,46330354,2020-10-29 15:10:20,,0 days 00:23:46.000000000,2020-10-29 15:34:06,,1426,928,POINT (4.8888782 52.3574649),4.8888782,52.3574649,POINT (4.8781041 52.358914),4.8781041,52.358914
284,46472521,1069320425,2020-10-29 15:10:22,,0 days 01:00:37.000000000,2020-10-29 16:10:59,,3637,284,POINT (4.8821562 52.3903415),4.8821562,52.3903415,POINT (4.8860563 52.3659327),4.8860563,52.3659327
55,46478898,46312299,2020-10-29 15:10:24,,0 days 02:27:20.000000000,2020-10-29 17:37:44,,8840,55,POINT (4.9449734 52.3919327),4.9449734,52.3919327,POINT (4.8810393 52.3547874),4.8810393,52.3547874
7,46375985,46198142,2020-10-29 15:10:24,,0 days 01:30:09.000000000,2020-10-29 16:40:33,,5409,7,POINT (4.8806748 52.3695316),4.8806748,52.3695316,POINT (4.873969 52.329772),4.873969,52.329772
172,46478385,722976569,2020-10-29 15:10:32,,0 days 02:14:47.000000000,2020-10-29 17:25:19,,8087,172,POINT (4.7897136 52.3918265),4.7897136,52.3918265,POINT (4.8754005 52.3627128),4.8754005,52.3627128
723,46443605,5827459048,2020-10-29 15:10:39,,0 days 00:22:19.000000000,2020-10-29 15:32:58,,1339,723,POINT (4.8719634 52.3837905),4.8719634,52.3837905,POINT (4.882757 52.3840414),4.882757,52.3840414
358,46331502,7223583031,2020-10-29 15:10:41,,0 days 01:34:10.000000000,2020-10-29 16:44:51,,5650,358,POINT (4.8309005 52.3590989),4.8309005,52.3590989,POINT (4.8977553 52.3652892),4.8977553,52.3652892
97,46340618,46330371,2020-10-29 15:10:53,,0 days 03:10:16.000000000,2020-10-29 18:21:09,,11416,97,POINT (4.9770706 52.3609475),4.9770706,52.3609475,POINT (4.8553701 52.3589349),4.8553701,52.3589349
248,46406646,46305102,2020-10-29 15:10:56,,0 days 00:53:42.000000000,2020-10-29 16:04:38,,3222,248,POINT (4.8805061 52.3758879),4.8805061,52.3758879,POINT (4.8847864 52.3531765),4.8847864,52.3531765
793,84628690,46370255,2020-10-29 15:11:00,,0 days 01:23:36.000000000,2020-10-29 16:34:36,,5016,793,POINT (4.8672543 52.3944704),4.8672543,52.3944704,POINT (4.8682913 52.3682543),4.8682913,52.3682543
847,5805311952,295730917,2020-10-29 15:11:00,,0 days 00:46:57.000000000,2020-10-29 15:57:57,,2817,847,POINT (4.8908472 52.3580811),4.8908472,52.3580811,POINT (4.8681623 52.3436539),4.8681623,52.3436539
750,4571078880,3295383123,2020-10-29 15:11:14,,0 days 00:37:25.000000000,2020-10-29 15:48:39,,2245,750,POINT (4.8822406 52.3674851),4.8822406,52.3674851,POINT (4.8914948 52.3506294),4.8914948,52.3506294
263,46435281,46333910,2020-10-29 15:11:21,,0 days 01:04:03.000000000,2020-10-29 16:15:24,,3843,263,POINT (4.8125695 52.3818759),4.8125695,52.3818759,POINT (4.7985234 52.3595902),4.7985234,52.3595902
534,46422467,46370467,2020-10-29 15:11:22,,0 days 00:47:54.000000000,2020-10-29 15:59:16,,2874,534,POINT (4.8941568 52.3792378),4.8941568,52.3792378,POINT (4.8640377 52.3682785),4.8640377,52.3682785
826,46303073,46361176,2020-10-29 15:11:22,,0 days 00:39:43.000000000,2020-10-29 15:51:05,,2383,826,POINT (4.8785934 52.3527033),4.8785934,52.3527033,POINT (4.8824493 52.3661855),4.8824493,52.3661855
262,3183752364,46371430,2020-10-29 15:11:23,,0 days 00:28:22.000000000,2020-10-29 15:39:45,,1702,262,POINT (4.8957943 52.3777982),4.8957943,52.3777982,POINT (4.8813268 52.368588),4.8813268,52.368588
851,469250871,46357693,2020-10-29 15:11:24,,0 days 00:55:56.000000000,2020-10-29 16:07:20,,3356,851,POINT (4.8653643 52.3547128),4.8653643,52.3547128,POINT (4.8903976 52.3653315),4.8903976,52.3653315
486,46271174,46373402,2020-10-29 15:11:32,,0 days 02:02:11.000000000,2020-10-29 17:13:43,,7331,486,POINT (4.9225782 52.3452309),4.9225782,52.3452309,POINT (4.8636582 52.369027),4.8636582,52.369027
69,46325200,46429971,2020-10-29 15:11:34,,0 days 02:24:26.000000000,2020-10-29 17:36:00,,8666,69,POINT (4.7970617 52.3576506),4.7970617,52.3576506,POINT (4.8937422 52.3807745),4.8937422,52.3807745
407,746542397,46369747,2020-10-29 15:11:35,,0 days 01:38:04.000000000,2020-10-29 16:49:39,,5884,407,POINT (4.9108991 52.3478523),4.9108991,52.3478523,POINT (4.8552501 52.3681722),4.8552501,52.3681722
662,6933008674,46403391,2020-10-29 15:11:42,,0 days 00:52:55.000000000,2020-10-29 16:04:37,,3175,662,POINT (4.871129 52.3561343),4.871129,52.3561343,POINT (4.8861459 52.3752068),4.8861459,52.3752068
362,46453465,46447745,2020-10-29 15:11:53,,0 days 01:15:28.000000000,2020-10-29 16:27:21,,4528,362,POINT (4.8184118 52.385935),4.8184118,52.385935,POINT (4.8810666 52.3846972),4.8810666,52.3846972
828,46344231,2311169615,2020-10-29 15:11:55,,0 days 01:50:29.000000000,2020-10-29 17:02:24,,6629,828,POINT (4.8014879 52.3619359),4.8014879,52.3619359,POINT (4.879634 52.3671996),4.879634,52.3671996
586,46390927,46368467,2020-10-29 15:11:58,,0 days 01:27:25.000000000,2020-10-29 16:39:23,,5245,586,POINT (4.9237431 52.3725401),4.9237431,52.3725401,POINT (4.8791425 52.3678987),4.8791425,52.3678987
397,46296815,46376376,2020-10-29 15:12:04,,0 days 00:56:10.000000000,2020-10-29 16:08:14,,3370,397,POINT (4.8997259 52.3511795),4.8997259,52.3511795,POINT (4.8823837 52.3695636),4.8823837,52.3695636
115,46343254,46400291,2020-10-29 15:12:13,,0 days 02:27:11.000000000,2020-10-29 17:39:24,,8831,115,POINT (4.9320388 52.3617009),4.9320388,52.3617009,POINT (4.827329 52.3745129),4.827329,52.3745129
481,3788945719,6933105361,2020-10-29 15:12:16,,0 days 01:31:33.000000000,2020-10-29 16:43:49,,5493,481,POINT (4.8662561 52.3933899),4.8662561,52.3933899,POINT (4.8823121 52.3616632),4.8823121,52.3616632
666,46451017,46411017,2020-10-29 15:12:23,,0 days 00:47:10.000000000,2020-10-29 15:59:33,,2830,666,POINT (4.8790084 52.3855047),4.8790084,52.3855047,POINT (4.8489377 52.3767205),4.8489377,52.3767205
180,46298631,46371986,2020-10-29 15:12:28,,0 days 01:07:06.000000000,2020-10-29 16:19:34,,4026,180,POINT (4.8501938 52.3515951),4.8501938,52.3515951,POINT (4.8823361 52.3686662),4.8823361,52.3686662
179,3296689778,46374662,2020-10-29 15:12:32,,0 days 00:25:07.000000000,2020-10-29 15:37:39,,1507,179,POINT (4.8850788 52.3610592),4.8850788,52.3610592,POINT (4.8720783 52.3692106),4.8720783,52.3692106
4,46341565,2020569058,2020-10-29 15:12:33,,0 days 00:37:07.000000000,2020-10-29 15:49:40,,2227,4,POINT (4.8741409 52.3614095),4.8741409,52.3614095,POINT (4.8874503 52.373374),4.8874503,52.373374
629,6296436094,46475561,2020-10-29 15:12:36,,0 days 01:19:32.000000000,2020-10-29 16:32:08,,4772,629,POINT (4.9337617 52.3724793),4.9337617,52.3724793,POINT (4.8798797 52.3912045),4.8798797,52.3912045
